id,name,email,phone,address,hours,url,website,mission_statement,adoption,social_media,photos,distance,_links
IL759,K94Keeps Dog Rescue,info@k94keeps.org,,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60612', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/k94keeps-dog-rescue-il759/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.k94keeps.org,"Visit us at http://www.k94keeps.org 
or on Facebook at http://www.facebook.com/K94Keeps 


K9 4 KEEPS believes that bringing a dog into your family...","{'policy': 'All potential adopters MUST complete an adoption application to be considered.\r\nWe will not respond to any inquiries without having...', 'url': 'http://www.k94keeps.org'}","{'facebook': 'https://www.facebook.com/K94Keeps/', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43447/3/?bust=1529463987&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43447/3/?bust=1529463987&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43447/3/?bust=1529463987&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43447/3/?bust=1529463987'}]",4.6494,"{'self': {'href': '/v2/organizations/il759'}, 'animals': {'href': '/v2/animals?organization=il759'}}"
IL178,The Anti-Cruelty Society,adoption@anticruelty.org,(312) 644-8338,"{'address1': '510 N. LaSalle ', 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60654', 'country': 'US'}","{'monday': 'Varies by location', 'tuesday': 'Varies by location', 'wednesday': 'Varies by location', 'thursday': 'Varies by location', 'friday': 'Varies by location', 'saturday': 'Varies by location', 'sunday': 'Varies by location'}",https://www.petfinder.com/member/us/il/chicago/the-anti-cruelty-society-il178/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://anticruelty.org/,The Anti-Cruelty Society’s mission is to build a healthy and happy community where pets and people thrive together. Our vision...,"{'policy': 'The Anti-Cruelty Society celebrates the human-animal bond by making lifelong adoption matches between pets and people. \n\nBringing home a new...', 'url': None}","{'facebook': 'https://www.facebook.com/AntiCruelty/', 'twitter': 'https://twitter.com/anticruelty', 'youtube': 'https://www.youtube.com/user/anticrueltytv', 'instagram': 'https://www.instagram.com/anticruelty/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30109/1/?bust=1610381527&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30109/1/?bust=1610381527&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30109/1/?bust=1610381527&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30109/1/?bust=1610381527'}]",4.8088,"{'self': {'href': '/v2/organizations/il178'}, 'animals': {'href': '/v2/animals?organization=il178'}}"
IL953,Great Lakes Pigeon Rescue,info@greatlakespigeonrescue.org,(630) 733-8258,"{'address1': 'Greater Chicago Area', 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60611', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/great-lakes-pigeon-rescue-il953/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://greatlakespigeonrescue.org/,"To save the lives of homeless domestic and non-releasable pigeons and doves in the Great Lakes region, who otherwise would...","{'policy': 'Our adoption fee is $40 for one pigeon or $60 for two pigeons.  We offer shipping for an additional charge....', 'url': 'https://forms.gle/xiN2q332kWUnhAMg8'}","{'facebook': 'https://www.facebook.com/pigeonsoffthestreet/', 'twitter': 'https://twitter.com/petspigeon', 'youtube': None, 'instagram': 'https://www.instagram.com/greatlakespigeonrescue/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/3/?bust=1624551595&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/3/?bust=1624551595&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/3/?bust=1624551595&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/3/?bust=1624551595'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/1/?bust=1595287758&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/1/?bust=1595287758&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/1/?bust=1595287758&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/1/?bust=1595287758'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/2/?bust=1595287758&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/2/?bust=1595287758&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/2/?bust=1595287758&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/50329/2/?bust=1595287758'}]",5.3493,"{'self': {'href': '/v2/organizations/il953'}, 'animals': {'href': '/v2/animals?organization=il953'}}"
IL427,Lovin' Life Rescue,linda@lovinliferescue.org,(312) 636-1200,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60611', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/lovin-life-rescue-il427/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': 'http://www.lovinliferescue.org/adoption/application.php'}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30277/1/?bust=1623185605&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30277/1/?bust=1623185605&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30277/1/?bust=1623185605&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30277/1/?bust=1623185605'}]",5.4937,"{'self': {'href': '/v2/organizations/il427'}, 'animals': {'href': '/v2/animals?organization=il427'}}"
IL27,Lake Shore Animal Shelter,elizabeth@lakeshoreanimalshelter.org,312.409.1162 ,"{'address1': 'P.O. Box 40, Park Ridge, IL. 60068', 'address2': 'mail to: PO Box 40, Park Ridge, IL 60068', 'city': 'Chicago', 'state': 'IL', 'postcode': '60610', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/lake-shore-animal-shelter-il27/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}",[],5.5175,"{'self': {'href': '/v2/organizations/il27'}, 'animals': {'href': '/v2/animals?organization=il27'}}"
IL751,CARF: The Critical Animal Relief Foundation,carfadoptions@gmail.com,(773) 916-7297,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60622', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/carf-the-critical-animal-relief-foundation-il751/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,"CARF: The Critical Animal Relief Foundation 501(c)3 has been established to provide urgent medical, surgical and fostering resources for non-terminal...","{'policy': 'We are a foster based rescue so most of our animals are living in different foster homes in the Chicago...', 'url': 'http://tinyurl.com/2021CARFadoption'}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43233/1/?bust=1511947138&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43233/1/?bust=1511947138&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43233/1/?bust=1511947138&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/43233/1/?bust=1511947138'}]",6.3127,"{'self': {'href': '/v2/organizations/il751'}, 'animals': {'href': '/v2/animals?organization=il751'}}"
IL909,Whiskers & Tails Rescue Foundation,info@whiskersandtailsfoundation.org,(312) 883-2287,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60622', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/whiskers-and-tails-rescue-foundation-il909/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.whiskersandtailsfoundation.org,"Whiskers &amp; Tails Rescue Foundation is a non-profit, 501(c)(3) organization, dedicated to reducing the suffering and overpopulation of feral and...","{'policy': 'Our goal is to find the purrfect forever homes for our cats &amp; kittens, so we match them with their...', 'url': 'https://whiskersandtailsfoundation.org/forms/form?formid=6019'}","{'facebook': 'https://www.facebook.com/whiskersandtailsrescuefoundation/', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/whiskersandtailsfoundation/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48614/1/?bust=1539808871&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48614/1/?bust=1539808871&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48614/1/?bust=1539808871&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/48614/1/?bust=1539808871'}]",6.3127,"{'self': {'href': '/v2/organizations/il909'}, 'animals': {'href': '/v2/animals?organization=il909'}}"
IL601,Trio Animal Foundation,bridgid@trioanimalfoundation.org,312-623-0939,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60622', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/trio-animal-foundation-il601/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': 'If interested in adopting a dog in our program, please\xa0visit\xa0http://www.trioanimalfoundation.org/programs/adoption\xa0and read about our adoption policies. There you...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30423/1/?bust=1511946659&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30423/1/?bust=1511946659&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30423/1/?bust=1511946659&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30423/1/?bust=1511946659'}]",6.3127,"{'self': {'href': '/v2/organizations/il601'}, 'animals': {'href': '/v2/animals?organization=il601'}}"
IL689,Be Fido's Friend,info@befidosfriend.org,,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60622', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/be-fidos-friend-il689/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,Be Fido&#039;s Friend was founded in 2011 by a group of five animal advocates and is a 100% volunteer run...,"{'policy': 'Please fill out an application at www.befidosfriend.org. \xa0We will review your application, contact you to discuss your application and move...', 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/3/?bust=1610217921&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/3/?bust=1610217921&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/3/?bust=1610217921&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/3/?bust=1610217921'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/1/?bust=1500465624&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/1/?bust=1500465624&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/1/?bust=1500465624&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/1/?bust=1500465624'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/2/?bust=1511946870&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/2/?bust=1511946870&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/2/?bust=1511946870&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/41360/2/?bust=1511946870'}]",6.3127,"{'self': {'href': '/v2/organizations/il689'}, 'animals': {'href': '/v2/animals?organization=il689'}}"
IL612,Hyde Park Cats,hydeparkcatsadoptions@gmail.com,   ,"{'address1': 'hydeparkcatsadoptions@gmail.com .', 'address2': 'http://hydeparkcats.org/contact/', 'city': 'Chicago', 'state': 'IL', 'postcode': '60615', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/hyde-park-cats-il612/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,,,"{'policy': None, 'url': None}","{'facebook': None, 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/2/?bust=1512003186&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/2/?bust=1512003186&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/2/?bust=1512003186&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/2/?bust=1512003186'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/1/?bust=1497757912&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/1/?bust=1497757912&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/1/?bust=1497757912&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30431/1/?bust=1497757912'}]",6.536,"{'self': {'href': '/v2/organizations/il612'}, 'animals': {'href': '/v2/animals?organization=il612'}}"
IL72,PAWS Chicago,adoptions@pawschicago.org,(773) 935-7297,"{'address1': '1997 N. Clybourn', 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60614', 'country': 'US'}","{'monday': '12pm-7pm', 'tuesday': '12pm-7pm', 'wednesday': '12pm-7pm', 'thursday': '12pm-7pm', 'friday': '12pm-7pm', 'saturday': '11am-5pm', 'sunday': '11am-5pm'}",https://www.petfinder.com/member/us/il/chicago/paws-chicago-il72/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.pawschicago.org,"PAWS Chicago is the city&#039;s largest No Kill humane organization, focused on solutions to end the killing of homeless pets....","{'policy': 'To adopt a cat or dog from PAWS Chicago, please visit our website and complete the ComPETibility Quiz and Adoption...', 'url': 'http://www.pawschicago.org/our-work/pet-adoption/adoption-process/'}","{'facebook': 'http://www.facebook.com/pawschicago', 'twitter': 'https://twitter.com/pawschicago', 'youtube': 'http://www.youtube.com/user/pawschicagoadoption', 'instagram': 'http://www.instagram.com/pawschicago', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30470/1/?bust=1560466709&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30470/1/?bust=1560466709&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30470/1/?bust=1560466709&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30470/1/?bust=1560466709'}]",7.5712,"{'self': {'href': '/v2/organizations/il72'}, 'animals': {'href': '/v2/animals?organization=il72'}}"
IL406,Chicago Cat Rescue,info@chicagocatrescue.org,(773) 203-0215,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60614', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/chicago-cat-rescue-il406/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://www.chicagocatrescue.org,"Chicago Cat Rescue is dedicated to the rescue and adoption of homeless cats and kittens, and to the education of...","{'policy': 'Chicago Cat Rescue is a foster based organization, which means that all our cats and kittens are housed in private...', 'url': None}","{'facebook': 'https://www.facebook.com/chicagocatrescue/', 'twitter': 'https://twitter.com/ChiCatRescue', 'youtube': None, 'instagram': 'https://www.instagram.com/chicagocatrescue/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30267/1/?bust=1511946449&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30267/1/?bust=1511946449&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30267/1/?bust=1511946449&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30267/1/?bust=1511946449'}]",7.8387,"{'self': {'href': '/v2/organizations/il406'}, 'animals': {'href': '/v2/animals?organization=il406'}}"
IL984,Caring Animal Rescue INC,caringanimalrescueinc@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60614', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/caring-animal-rescue-inc-il984/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.caringanimalrescueinc.com,"Caring Animal Rescue INC is an incorporated, non-profit 501(c)(3) and 509(a)(2) no-kill International rescue organization dedicated to reducing overpopulation, abuse,...","{'policy': 'Adoption Policy\nWe are strong believers that every animal deserves a good home, but we also believe that not every...', 'url': None}","{'facebook': 'https://www.facebook.com/CaringAnimalRescueInc', 'twitter': None, 'youtube': None, 'instagram': None, 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51459/1/?bust=1655184604&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51459/1/?bust=1655184604&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51459/1/?bust=1655184604&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/51459/1/?bust=1655184604'}]",7.8387,"{'self': {'href': '/v2/organizations/il984'}, 'animals': {'href': '/v2/animals?organization=il984'}}"
IL999,Chicago Herpetological Society,chsadoptions@chicagoherps.org,(224) 352-6019,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60614', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/chicago-herpetological-society-il999/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://chsadoptions.wixsite.com/my-site,The mission of the Chicago Herpetological Society (CHS) is to educate its members and the general public; to promote the...,"{'policy': 'First step is that we have someone complete an adoption application (see link below). Then we reach out to them...', 'url': 'https://docs.google.com/forms/d/e/1FAIpQLSfFe4q8RWyvztUjjOW00T3hapCiOXOZBiGTGtFKPOAgZqn3jA/viewform'}","{'facebook': 'https://www.facebook.com/CHSadopt', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/chsadopt/?hl=en', 'pinterest': None}",[],8.0271,"{'self': {'href': '/v2/organizations/il999'}, 'animals': {'href': '/v2/animals?organization=il999'}}"
IL496,One Tail at a Time,adopt@onetail.org,,"{'address1': '2144 North Wood Street', 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60647', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/one-tail-at-a-time-il496/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,http://onetail.org,,"{'policy': None, 'url': None}","{'facebook': 'http://facebook.com/onetailatatime', 'twitter': 'https://twitter.com/onetailatatime', 'youtube': None, 'instagram': 'http://instagram.com/onetailatatime', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/1/?bust=1547569127&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/1/?bust=1547569127&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/1/?bust=1547569127&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/1/?bust=1547569127'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/2/?bust=1547569130&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/2/?bust=1547569130&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/2/?bust=1547569130&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/2/?bust=1547569130'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/3/?bust=1547569130&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/3/?bust=1547569130&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/3/?bust=1547569130&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30328/3/?bust=1547569130'}]",8.1159,"{'self': {'href': '/v2/organizations/il496'}, 'animals': {'href': '/v2/animals?organization=il496'}}"
IL34,Harmony House for Cats,adopt@hhforcats.org,(773) 293-6103,"{'address1': '2914 N Elston', 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60618', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/harmony-house-for-cats-il34/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.hhforcats.org,"Animal Protective Association&#039;s Harmony House for Cats is a cageless, no-kill shelter, dedicated to rescuing and placing injured and abandoned...","{'policy': 'Adopters  are scheduled on Wednesday, Thursday, Saturday or Sunday afternoons by appointment  after an online adoption application has been reviewed....', 'url': 'https://petstablished.com/adoption_form/24470/generic'}","{'facebook': 'https://www.facebook.com/HarmonyHouseforCats/', 'twitter': 'https://twitter.com/hhforcats', 'youtube': None, 'instagram': 'https://www.instagram.com/harmony_house_for_cats/', 'pinterest': None}","[{'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/1/?bust=1592076618&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/1/?bust=1592076618&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/1/?bust=1592076618&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/1/?bust=1592076618'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/2/?bust=1592084555&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/2/?bust=1592084555&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/2/?bust=1592084555&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/2/?bust=1592084555'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/4/?bust=1592084556&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/4/?bust=1592084556&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/4/?bust=1592084556&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/4/?bust=1592084556'}, {'small': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/3/?bust=1600487099&width=100', 'medium': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/3/?bust=1600487099&width=300', 'large': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/3/?bust=1600487099&width=600', 'full': 'https://dl5zpyw5k3jeb.cloudfront.net/organization-photos/30222/3/?bust=1600487099'}]",9.9619,"{'self': {'href': '/v2/organizations/il34'}, 'animals': {'href': '/v2/animals?organization=il34'}}"
IL970,Nelrose Rescue,nelroserescuechicago@gmail.com,,"{'address1': None, 'address2': None, 'city': 'Chicago', 'state': 'IL', 'postcode': '60657', 'country': 'US'}","{'monday': None, 'tuesday': None, 'wednesday': None, 'thursday': None, 'friday': None, 'saturday': None, 'sunday': None}",https://www.petfinder.com/member/us/il/chicago/nelrose-rescue-il970/?referrer_id=a71466c4-bd24-41c3-9dc4-61144d250c56,https://www.nelroserescue.org/,"The mission of Nelrose Rescue is take in former breeder dogs, rehabilitate them to pet life and then find loving...","{'policy': 'Step 1: Complete an application!\nIf you are interested in adopting a dog, please complete an application. We take placing...', 'url': 'https://www.nelroserescue.org/uploads/1/3/5/2/135245883/nelrose_rescue_adoption_application.docx'}","{'facebook': 'https://www.facebook.com/NelroseRescueChicago', 'twitter': None, 'youtube': None, 'instagram': 'https://www.instagram.com/nelroserescuechicago/', 'pinterest': None}",[],10.0498,"{'self': {'href': '/v2/organizations/il970'}, 'animals': {'href': '/v2/animals?organization=il970'}}"
